,Battle,Date,Location,Result,belligerent,inflicted,opp,own,pos,taken
948,Battle_of_Fort_Necessity,"July 3, 1754","Near present-day Farmington and Uniontown, Pennsylvania
39°48′50.9″N 79°35′13.58″W﻿ / ﻿39.814139°N 79.5871056°W﻿ / 39.814139; -79.5871056Coordinates: 39°48′50.9″N 79°35′13.58″W﻿ / ﻿39.814139°N 79.5871056°W﻿ / 39.814139; -79.5871056",French & Native American victory,George Washington,"3 killed
19 wounded","600 regulars, militia and Indians[2]","100 regulars
300 militia[1]",L,"31 killed
369 captured (70 of whom WIA)[3]"
949,Battle_of_Fort_Necessity,"July 3, 1754","Near present-day Farmington and Uniontown, Pennsylvania
39°48′50.9″N 79°35′13.58″W﻿ / ﻿39.814139°N 79.5871056°W﻿ / 39.814139; -79.5871056Coordinates: 39°48′50.9″N 79°35′13.58″W﻿ / ﻿39.814139°N 79.5871056°W﻿ / 39.814139; -79.5871056",French & Native American victory,James Mackay (soldier),"3 killed
19 wounded","600 regulars, militia and Indians[2]","100 regulars
300 militia[1]",L,"31 killed
369 captured (70 of whom WIA)[3]"
950,Battle_of_Fort_Necessity,"July 3, 1754","Near present-day Farmington and Uniontown, Pennsylvania
39°48′50.9″N 79°35′13.58″W﻿ / ﻿39.814139°N 79.5871056°W﻿ / 39.814139; -79.5871056Coordinates: 39°48′50.9″N 79°35′13.58″W﻿ / ﻿39.814139°N 79.5871056°W﻿ / 39.814139; -79.5871056",French & Native American victory,Louis Coulon de Villiers,"31 killed
369 captured (70 of whom WIA)[3]","100 regulars
300 militia[1]","600 regulars, militia and Indians[2]",R,"3 killed
19 wounded"
951,Battle_of_Fort_Beauséjour,"June 3–16, 1755","Near present-day Sackville, New Brunswick, Canada
45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917Coordinates: 45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917",British victory,Louis Du Pont Duchambon de Vergor,"4 killed, 16 wounded","270 British army troops
2,000 New England militia","162 troupes de la Marine
300 Acadian militia",L,"8 killed, 6 wounded"
952,Battle_of_Fort_Beauséjour,"June 3–16, 1755","Near present-day Sackville, New Brunswick, Canada
45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917Coordinates: 45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917",British victory,Robert Monckton,"8 killed, 6 wounded","162 troupes de la Marine
300 Acadian militia","270 British army troops
2,000 New England militia",R,"4 killed, 16 wounded"
953,Battle_of_Fort_Beauséjour,"June 3–16, 1755","Near present-day Sackville, New Brunswick, Canada
45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917Coordinates: 45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917",British victory,George Scott (British Army officer),"8 killed, 6 wounded","162 troupes de la Marine
300 Acadian militia","270 British army troops
2,000 New England militia",R,"4 killed, 16 wounded"
954,Battle_of_Fort_Beauséjour,"June 3–16, 1755","Near present-day Sackville, New Brunswick, Canada
45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917Coordinates: 45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917",British victory,John Rous,"8 killed, 6 wounded","162 troupes de la Marine
300 Acadian militia","270 British army troops
2,000 New England militia",R,"4 killed, 16 wounded"
955,Battle_of_Fort_Beauséjour,"June 3–16, 1755","Near present-day Sackville, New Brunswick, Canada
45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917Coordinates: 45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917",British victory,John Winslow (British Army officer),"8 killed, 6 wounded","162 troupes de la Marine
300 Acadian militia","270 British army troops
2,000 New England militia",R,"4 killed, 16 wounded"
956,Battle_of_Fort_Beauséjour,"June 3–16, 1755","Near present-day Sackville, New Brunswick, Canada
45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917Coordinates: 45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917",British victory,Jedidiah Preble,"8 killed, 6 wounded","162 troupes de la Marine
300 Acadian militia","270 British army troops
2,000 New England militia",R,"4 killed, 16 wounded"
957,Battle_of_Fort_Beauséjour,"June 3–16, 1755","Near present-day Sackville, New Brunswick, Canada
45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917Coordinates: 45°51′55.83″N 64°17′26.85″W﻿ / ﻿45.8655083°N 64.2907917°W﻿ / 45.8655083; -64.2907917",British victory,Benjamin Goldthwait,"8 killed, 6 wounded","162 troupes de la Marine
300 Acadian militia","270 British army troops
2,000 New England militia",R,"4 killed, 16 wounded"
958,Braddock_Expedition,May–July 1755,"Maryland, Pennsylvania and Ohio Country",French and Indian victory,Daniel Liénard de Beaujeu,"500+ killed[1]
450+ wounded[5]","2,100 regulars and militia
10 cannon[1][2][3]","637 natives,
108 regulars
146 militia[1]",L,"30 killed
57 wounded[4]"
959,Braddock_Expedition,May–July 1755,"Maryland, Pennsylvania and Ohio Country",French and Indian victory,Jean-Daniel Dumas,"500+ killed[1]
450+ wounded[5]","2,100 regulars and militia
10 cannon[1][2][3]","637 natives,
108 regulars
146 militia[1]",L,"30 killed
57 wounded[4]"
960,Braddock_Expedition,May–July 1755,"Maryland, Pennsylvania and Ohio Country",French and Indian victory,Charles Michel de Langlade,"500+ killed[1]
450+ wounded[5]","2,100 regulars and militia
10 cannon[1][2][3]","637 natives,
108 regulars
146 militia[1]",L,"30 killed
57 wounded[4]"
961,Braddock_Expedition,May–July 1755,"Maryland, Pennsylvania and Ohio Country",French and Indian victory,Edward Braddock,"30 killed
57 wounded[4]","637 natives,
108 regulars
146 militia[1]","2,100 regulars and militia
10 cannon[1][2][3]",R,"500+ killed[1]
450+ wounded[5]"
962,Braddock_Expedition,May–July 1755,"Maryland, Pennsylvania and Ohio Country",French and Indian victory,George Washington,"30 killed
57 wounded[4]","637 natives,
108 regulars
146 militia[1]","2,100 regulars and militia
10 cannon[1][2][3]",R,"500+ killed[1]
450+ wounded[5]"
963,Braddock_Expedition,May–July 1755,"Maryland, Pennsylvania and Ohio Country",French and Indian victory,Thomas Gage,"30 killed
57 wounded[4]","637 natives,
108 regulars
146 militia[1]","2,100 regulars and militia
10 cannon[1][2][3]",R,"500+ killed[1]
450+ wounded[5]"
964,Battle_of_Fort_Bull,27 March 1756,"present-day Rome, New York, then a frontier between Canada, New France and the Province of New York
43°13′27″N 75°30′9″W﻿ / ﻿43.22417°N 75.50250°W﻿ / 43.22417; -75.50250Coordinates: 43°13′27″N 75°30′9″W﻿ / ﻿43.22417°N 75.50250°W﻿ / 43.22417; -75.50250",French victory,Gaspard-Joseph Chaussegros de Léry,"76 dead
35 taken prisoner",111 regulars,"84 Troupes de la Marine
166 Canadian militia
90 Iroquois
20 Huron",L,"1 dead
2 wounded"
965,Battle_of_Fort_Oswego_(1756),"August 10–14, 1756","Fort Oswego, present-day Oswego, New York
43°27′42″N 76°30′51″W﻿ / ﻿43.46167°N 76.51417°W﻿ / 43.46167; -76.51417Coordinates: 43°27′42″N 76°30′51″W﻿ / ﻿43.46167°N 76.51417°W﻿ / 43.46167; -76.51417",French victory,Louis-Joseph de Montcalm,"80–150
1,700 captured (including noncombatants)","1,100 British army","3,000 French army, troupes de la marine, colonial militia, and Indians",L,30 dead or wounded
966,Battle_of_Fort_Oswego_(1756),"August 10–14, 1756","Fort Oswego, present-day Oswego, New York
43°27′42″N 76°30′51″W﻿ / ﻿43.46167°N 76.51417°W﻿ / 43.46167; -76.51417Coordinates: 43°27′42″N 76°30′51″W﻿ / ﻿43.46167°N 76.51417°W﻿ / 43.46167; -76.51417",French victory,James Mercer (colonel),30 dead or wounded,"3,000 French army, troupes de la marine, colonial militia, and Indians","1,100 British army",R,"80–150
1,700 captured (including noncombatants)"
967,Battle_of_Fort_Oswego_(1756),"August 10–14, 1756","Fort Oswego, present-day Oswego, New York
43°27′42″N 76°30′51″W﻿ / ﻿43.46167°N 76.51417°W﻿ / 43.46167; -76.51417Coordinates: 43°27′42″N 76°30′51″W﻿ / ﻿43.46167°N 76.51417°W﻿ / 43.46167; -76.51417",French victory,John Littlehales,30 dead or wounded,"3,000 French army, troupes de la marine, colonial militia, and Indians","1,100 British army",R,"80–150
1,700 captured (including noncombatants)"
968,Battle_of_Lobositz,1 October 1756,"Lovosice, Bohemia, present-day Czech Republic",Prussian victory,Frederick the Great,"3,291
2,873 killed or wounded[1]
418 captured
3 guns
2 flags","33,354 men
94 guns","28,300 men[1]
98 guns",L,"2,906[1]"
969,Battle_of_Lobositz,1 October 1756,"Lovosice, Bohemia, present-day Czech Republic",Prussian victory,Maximilian Ulysses Browne,"2,906[1]","28,300 men[1]
98 guns","33,354 men
94 guns",R,"3,291
2,873 killed or wounded[1]
418 captured
3 guns
2 flags"
970,Battle_of_Reichenberg,21 April 1757,"Liberec, Bohemia, present-day Czech Republic",Prussian victory,"Augustus William, Duke of Brunswick-Bevern",? men,"10,500","16,000",L,? men
971,Battle_of_Reichenberg,21 April 1757,"Liberec, Bohemia, present-day Czech Republic",Prussian victory,Christian Moritz Graf Königsegg und Rothenfels,? men,"16,000","10,500",R,? men
972,Siege_of_Fort_William_Henry,3–9 August 1757,"present-day Lake George, New York
Coordinates: 43°25′13″N 73°42′40″W﻿ / ﻿43.42028°N 73.71111°W﻿ / 43.42028; -73.71111",French victory,Louis-Joseph de Montcalm,"Siege: 130 killed or wounded[4]
2,308 captured[5]
Aftermath: 69–184 killed in captivity or missing[5]","2,500 regulars and provincial troops[2]","6,200 regulars and militia
1,800 Indians[1]",L,light[3]
973,Siege_of_Fort_William_Henry,3–9 August 1757,"present-day Lake George, New York
Coordinates: 43°25′13″N 73°42′40″W﻿ / ﻿43.42028°N 73.71111°W﻿ / 43.42028; -73.71111",French victory,George Monro (British Army officer),light[3],"6,200 regulars and militia
1,800 Indians[1]","2,500 regulars and provincial troops[2]",R,"Siege: 130 killed or wounded[4]
2,308 captured[5]
Aftermath: 69–184 killed in captivity or missing[5]"
974,Battle_of_Prague_(1757),6 May 1757,"Prague, Bohemia, present-day Czech Republic
50°05′N 14°33′E﻿ / ﻿50.083°N 14.550°E﻿ / 50.083; 14.550Coordinates: 50°05′N 14°33′E﻿ / ﻿50.083°N 14.550°E﻿ / 50.083; 14.550",Prussian victory,Frederick the Great,"13,400
8,900 killed and wounded
4,500 captured","60 infantry battalions
20 cavalry squadrons
59 guns – total 60,000[1]","66 infantry battalions
113 cavalry squadrons
82 guns – total 67,000[1]",L,"14,300 killed and wounded[1]"
975,Battle_of_Prague_(1757),6 May 1757,"Prague, Bohemia, present-day Czech Republic
50°05′N 14°33′E﻿ / ﻿50.083°N 14.550°E﻿ / 50.083; 14.550Coordinates: 50°05′N 14°33′E﻿ / ﻿50.083°N 14.550°E﻿ / 50.083; 14.550",Prussian victory,Prince Charles Alexander of Lorraine,"14,300 killed and wounded[1]","66 infantry battalions
113 cavalry squadrons
82 guns – total 67,000[1]","60 infantry battalions
20 cavalry squadrons
59 guns – total 60,000[1]",R,"13,400
8,900 killed and wounded
4,500 captured"
976,Battle_of_Prague_(1757),6 May 1757,"Prague, Bohemia, present-day Czech Republic
50°05′N 14°33′E﻿ / ﻿50.083°N 14.550°E﻿ / 50.083; 14.550Coordinates: 50°05′N 14°33′E﻿ / ﻿50.083°N 14.550°E﻿ / 50.083; 14.550",Prussian victory,Maximilian Ulysses Browne,"14,300 killed and wounded[1]","66 infantry battalions
113 cavalry squadrons
82 guns – total 67,000[1]","60 infantry battalions
20 cavalry squadrons
59 guns – total 60,000[1]",R,"13,400
8,900 killed and wounded
4,500 captured"
977,Battle_of_Kolín,18 June 1757,"Kolín, Bohemia, (now the Central Bohemian Region of the Czech Republic) about 55 kilometres (34 mi) east of Prague
50°01′44″N 15°07′19″E﻿ / ﻿50.029°N 15.122°E﻿ / 50.029; 15.122Coordinates: 50°01′44″N 15°07′19″E﻿ / ﻿50.029°N 15.122°E﻿ / 50.029; 15.122",Austrian victory,Count Leopold Joseph von Daun,"13,733[1]
8,353 killed or wounded
5,380 captured
45 guns","34,000","53,790
154 guns",L,"8,100[1]
6,600 killed or wounded
1,500 captured"
978,Battle_of_Kolín,18 June 1757,"Kolín, Bohemia, (now the Central Bohemian Region of the Czech Republic) about 55 kilometres (34 mi) east of Prague
50°01′44″N 15°07′19″E﻿ / ﻿50.029°N 15.122°E﻿ / 50.029; 15.122Coordinates: 50°01′44″N 15°07′19″E﻿ / ﻿50.029°N 15.122°E﻿ / 50.029; 15.122",Austrian victory,Frederick the Great,"8,100[1]
6,600 killed or wounded
1,500 captured","53,790
154 guns","34,000",R,"13,733[1]
8,353 killed or wounded
5,380 captured
45 guns"
979,Battle_of_Plassey,23 June 1757,"Palashi, Bengal Subah
Coordinates: 23°48′N 88°15′E﻿ / ﻿23.80°N 88.25°E﻿ / 23.80; 88.25",Decisive victory for the British East India Company,Robert Clive,500 killed and wounded,"Mughal Empire:
7,000 infantry
5,000 cavalry of Siraj ud-Daulah
35,000 infantry (defected)
15,000 cavalry of Mir Jafar (defected)
53 field pieces (mostly 32, 24 and 18-pounders)

France:
50 artillerymen (6 field pieces)","750 English European soldiers
100 Topasses
2,100 Indian sepoys
100 gunners
50 sailors
8 cannon (six 6-pounders and 2 howitzers)
defectors:
15,000 cavalry of Mir Jafar
35,000 infantry",L,"22 killed
50 wounded"
980,Battle_of_Plassey,23 June 1757,"Palashi, Bengal Subah
Coordinates: 23°48′N 88°15′E﻿ / ﻿23.80°N 88.25°E﻿ / 23.80; 88.25",Decisive victory for the British East India Company,Eyre Coote (East India Company officer),500 killed and wounded,"Mughal Empire:
7,000 infantry
5,000 cavalry of Siraj ud-Daulah
35,000 infantry (defected)
15,000 cavalry of Mir Jafar (defected)
53 field pieces (mostly 32, 24 and 18-pounders)

France:
50 artillerymen (6 field pieces)","750 English European soldiers
100 Topasses
2,100 Indian sepoys
100 gunners
50 sailors
8 cannon (six 6-pounders and 2 howitzers)
defectors:
15,000 cavalry of Mir Jafar
35,000 infantry",L,"22 killed
50 wounded"
981,Battle_of_Plassey,23 June 1757,"Palashi, Bengal Subah
Coordinates: 23°48′N 88°15′E﻿ / ﻿23.80°N 88.25°E﻿ / 23.80; 88.25",Decisive victory for the British East India Company,Siraj ud-Daulah,"22 killed
50 wounded","750 English European soldiers
100 Topasses
2,100 Indian sepoys
100 gunners
50 sailors
8 cannon (six 6-pounders and 2 howitzers)
defectors:
15,000 cavalry of Mir Jafar
35,000 infantry","Mughal Empire:
7,000 infantry
5,000 cavalry of Siraj ud-Daulah
35,000 infantry (defected)
15,000 cavalry of Mir Jafar (defected)
53 field pieces (mostly 32, 24 and 18-pounders)

France:
50 artillerymen (6 field pieces)",R,500 killed and wounded
982,Battle_of_Plassey,23 June 1757,"Palashi, Bengal Subah
Coordinates: 23°48′N 88°15′E﻿ / ﻿23.80°N 88.25°E﻿ / 23.80; 88.25",Decisive victory for the British East India Company,Mir Jafar,"22 killed
50 wounded","750 English European soldiers
100 Topasses
2,100 Indian sepoys
100 gunners
50 sailors
8 cannon (six 6-pounders and 2 howitzers)
defectors:
15,000 cavalry of Mir Jafar
35,000 infantry","Mughal Empire:
7,000 infantry
5,000 cavalry of Siraj ud-Daulah
35,000 infantry (defected)
15,000 cavalry of Mir Jafar (defected)
53 field pieces (mostly 32, 24 and 18-pounders)

France:
50 artillerymen (6 field pieces)",R,500 killed and wounded
983,Battle_of_Plassey,23 June 1757,"Palashi, Bengal Subah
Coordinates: 23°48′N 88°15′E﻿ / ﻿23.80°N 88.25°E﻿ / 23.80; 88.25",Decisive victory for the British East India Company,Sinfray,"22 killed
50 wounded","750 English European soldiers
100 Topasses
2,100 Indian sepoys
100 gunners
50 sailors
8 cannon (six 6-pounders and 2 howitzers)
defectors:
15,000 cavalry of Mir Jafar
35,000 infantry","Mughal Empire:
7,000 infantry
5,000 cavalry of Siraj ud-Daulah
35,000 infantry (defected)
15,000 cavalry of Mir Jafar (defected)
53 field pieces (mostly 32, 24 and 18-pounders)

France:
50 artillerymen (6 field pieces)",R,500 killed and wounded
984,Battle_of_Hastenbeck,26 July 1757,"near Hastenbeck, southeast of Hamelin, Hanover","French victory, leading to the occupation of the Electorate of Hanover","Prince William, Duke of Cumberland","614 killed,
676 wounded[3]","50,000 infantry,
10,000 cavalry,
68 guns[1]","30,000 infantry,
5,000 cavalry,
28 guns[1]",L,"311 killed,
900 wounded,
200 missing[2]"
985,Battle_of_Hastenbeck,26 July 1757,"near Hastenbeck, southeast of Hamelin, Hanover","French victory, leading to the occupation of the Electorate of Hanover",Louis Charles César Le Tellier,"311 killed,
900 wounded,
200 missing[2]","30,000 infantry,
5,000 cavalry,
28 guns[1]","50,000 infantry,
10,000 cavalry,
68 guns[1]",R,"614 killed,
676 wounded[3]"
986,Battle_of_Hastenbeck,26 July 1757,"near Hastenbeck, southeast of Hamelin, Hanover","French victory, leading to the occupation of the Electorate of Hanover",Prince of Soubise,"311 killed,
900 wounded,
200 missing[2]","30,000 infantry,
5,000 cavalry,
28 guns[1]","50,000 infantry,
10,000 cavalry,
68 guns[1]",R,"614 killed,
676 wounded[3]"
987,Battle_of_Gross-Jägersdorf,30 August 1757,"Gross-Jägersdorf, East Prussia (present-day Kaliningrad Oblast)","Russian tactical victory, Prussian strategic success",Hans von Lehwaldt,"5,400 dead and wounded","54,800 men","25,500 men",L,"4,600 dead and wounded
28 cannons"
988,Battle_of_Gross-Jägersdorf,30 August 1757,"Gross-Jägersdorf, East Prussia (present-day Kaliningrad Oblast)","Russian tactical victory, Prussian strategic success",Stepan Fyodorovich Apraksin,"4,600 dead and wounded
28 cannons","25,500 men","54,800 men",R,"5,400 dead and wounded"
989,Battle_of_Gross-Jägersdorf,30 August 1757,"Gross-Jägersdorf, East Prussia (present-day Kaliningrad Oblast)","Russian tactical victory, Prussian strategic success",Vasily Lopukhin,"4,600 dead and wounded
28 cannons","25,500 men","54,800 men",R,"5,400 dead and wounded"
