,Battle,Date,Location,Result,belligerent,inflicted,opp,own,pos,taken
1399,Battle_of_Pensacola_(1781),"March 9–May 8, 1781","Pensacola, then British West Florida, now Florida",Decisive Franco-Spanish victory,Bernardo de Gálvez,"102 dead
105 wounded
1,113 captured[5]
2 sloops captured[6]","1,300 militia, natives & regulars[2]
500 Indians[3]","7,400 regulars and militia[1]
10,000 sailors & marines
21 ships[2]",L,"94 dead
202 wounded[4]"
1400,Battle_of_Pensacola_(1781),"March 9–May 8, 1781","Pensacola, then British West Florida, now Florida",Decisive Franco-Spanish victory,Francisco de Miranda,"102 dead
105 wounded
1,113 captured[5]
2 sloops captured[6]","1,300 militia, natives & regulars[2]
500 Indians[3]","7,400 regulars and militia[1]
10,000 sailors & marines
21 ships[2]",L,"94 dead
202 wounded[4]"
1401,Battle_of_Pensacola_(1781),"March 9–May 8, 1781","Pensacola, then British West Florida, now Florida",Decisive Franco-Spanish victory,José Solano y Bote,"102 dead
105 wounded
1,113 captured[5]
2 sloops captured[6]","1,300 militia, natives & regulars[2]
500 Indians[3]","7,400 regulars and militia[1]
10,000 sailors & marines
21 ships[2]",L,"94 dead
202 wounded[4]"
1402,Battle_of_Pensacola_(1781),"March 9–May 8, 1781","Pensacola, then British West Florida, now Florida",Decisive Franco-Spanish victory,"John Campbell, of Strachur","94 dead
202 wounded[4]","7,400 regulars and militia[1]
10,000 sailors & marines
21 ships[2]","1,300 militia, natives & regulars[2]
500 Indians[3]",R,"102 dead
105 wounded
1,113 captured[5]
2 sloops captured[6]"
1403,Battle_of_Dogger_Bank_(1781),5 August 1781,"Dogger Bank, North Sea
Coordinates: 54°43′26″N 2°46′08″E﻿ / ﻿54.724°N 2.769°E﻿ / 54.724; 2.769","Tactically indecisive;
Strategic British victory[1]","Sir Hyde Parker, 5th Baronet","142 killed, 403 wounded,[2]
(Some sources repute as high as 1,100)
1 ship sunk[3]",7 ships of the line,7 ships of the line,L,"104 killed, 339 wounded[2]"
1404,Battle_of_Dogger_Bank_(1781),5 August 1781,"Dogger Bank, North Sea
Coordinates: 54°43′26″N 2°46′08″E﻿ / ﻿54.724°N 2.769°E﻿ / 54.724; 2.769","Tactically indecisive;
Strategic British victory[1]",Johan Zoutman,"104 killed, 339 wounded[2]",7 ships of the line,7 ships of the line,R,"142 killed, 403 wounded,[2]
(Some sources repute as high as 1,100)
1 ship sunk[3]"
1405,Battle_of_the_Chesapeake,5 September 1781,"off the Virginia Capes, Atlantic Ocean, United States","Decisive French victory[1]

British defeat at Yorktown solidified",François Joseph Paul de Grasse,"90 killed
246 wounded
5 ships damaged
1 ship scuttled[4][5]","19 ships of the line with 1,410 guns[3]","24 ships of the line with 1,542 guns[2]",L,"220 killed or wounded
2 ships damaged[4]"
1406,Battle_of_the_Chesapeake,5 September 1781,"off the Virginia Capes, Atlantic Ocean, United States","Decisive French victory[1]

British defeat at Yorktown solidified","Thomas Graves, 1st Baron Graves","220 killed or wounded
2 ships damaged[4]","24 ships of the line with 1,542 guns[2]","19 ships of the line with 1,410 guns[3]",R,"90 killed
246 wounded
5 ships damaged
1 ship scuttled[4][5]"
1407,Battle_of_Groton_Heights,"September 6, 1781","New London and Groton, Connecticut",Tactical British victory,William Ledyard,"52 killed
145 wounded[3]","1,700 regulars (800 engaged at Fort Griswold)[2]","New London:
Fort Griswold: 150 [1]",L,"85 killed
60 wounded (many mortally)[3]"
1408,Battle_of_Groton_Heights,"September 6, 1781","New London and Groton, Connecticut",Tactical British victory,Benedict Arnold,"85 killed
60 wounded (many mortally)[3]","New London:
Fort Griswold: 150 [1]","1,700 regulars (800 engaged at Fort Griswold)[2]",R,"52 killed
145 wounded[3]"
1409,Battle_of_Groton_Heights,"September 6, 1781","New London and Groton, Connecticut",Tactical British victory,John Bazely,"85 killed
60 wounded (many mortally)[3]","New London:
Fort Griswold: 150 [1]","1,700 regulars (800 engaged at Fort Griswold)[2]",R,"52 killed
145 wounded[3]"
1410,Battle_of_Eutaw_Springs,"September 8, 1781","Orangeburg County,
near present-day Eutawville, South Carolina
33°24′26″N 80°17′56″W﻿ / ﻿33.40728°N 80.29875°W﻿ / 33.40728; -80.29875Coordinates: 33°24′26″N 80°17′56″W﻿ / ﻿33.40728°N 80.29875°W﻿ / 33.40728; -80.29875","British tactical victory
American strategic victory",Nathanael Greene,"85 killed;
297 wounded;
70 wounded prisoners;
430 captured
Total
882[3][4]","2,000","2,200",L,"119 killed;
382 wounded;
60 captured;
18 missing
Total
579[1][2]"
1411,Battle_of_Eutaw_Springs,"September 8, 1781","Orangeburg County,
near present-day Eutawville, South Carolina
33°24′26″N 80°17′56″W﻿ / ﻿33.40728°N 80.29875°W﻿ / 33.40728; -80.29875Coordinates: 33°24′26″N 80°17′56″W﻿ / ﻿33.40728°N 80.29875°W﻿ / 33.40728; -80.29875","British tactical victory
American strategic victory",Alexander Stewart (British Army officer),"119 killed;
382 wounded;
60 captured;
18 missing
Total
579[1][2]","2,200","2,000",R,"85 killed;
297 wounded;
70 wounded prisoners;
430 captured
Total
882[3][4]"
1412,Battle_of_Yorktown_(1781),"September 28 – October 19, 1781","Yorktown, Virginia
37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692Coordinates: 37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692","Decisive American and French victory

End of major land operations in North America
Beginning of peace negotiations",George Washington,"142–309 killed;
326–595 wounded prisoners;
7,416–7,685 captured[5]","9,000 (includes German troops)[3]","French: 7,800–8,800 regulars
29 warships[2]
American: 8,000 regulars
3,100 militia[2]
Total: 18,900",L,"88 killed
301 wounded[4]"
1413,Battle_of_Yorktown_(1781),"September 28 – October 19, 1781","Yorktown, Virginia
37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692Coordinates: 37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692","Decisive American and French victory

End of major land operations in North America
Beginning of peace negotiations",Benjamin Lincoln,"142–309 killed;
326–595 wounded prisoners;
7,416–7,685 captured[5]","9,000 (includes German troops)[3]","French: 7,800–8,800 regulars
29 warships[2]
American: 8,000 regulars
3,100 militia[2]
Total: 18,900",L,"88 killed
301 wounded[4]"
1414,Battle_of_Yorktown_(1781),"September 28 – October 19, 1781","Yorktown, Virginia
37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692Coordinates: 37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692","Decisive American and French victory

End of major land operations in North America
Beginning of peace negotiations",Henry Knox,"142–309 killed;
326–595 wounded prisoners;
7,416–7,685 captured[5]","9,000 (includes German troops)[3]","French: 7,800–8,800 regulars
29 warships[2]
American: 8,000 regulars
3,100 militia[2]
Total: 18,900",L,"88 killed
301 wounded[4]"
1415,Battle_of_Yorktown_(1781),"September 28 – October 19, 1781","Yorktown, Virginia
37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692Coordinates: 37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692","Decisive American and French victory

End of major land operations in North America
Beginning of peace negotiations",Alexander Hamilton,"142–309 killed;
326–595 wounded prisoners;
7,416–7,685 captured[5]","9,000 (includes German troops)[3]","French: 7,800–8,800 regulars
29 warships[2]
American: 8,000 regulars
3,100 militia[2]
Total: 18,900",L,"88 killed
301 wounded[4]"
1416,Battle_of_Yorktown_(1781),"September 28 – October 19, 1781","Yorktown, Virginia
37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692Coordinates: 37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692","Decisive American and French victory

End of major land operations in North America
Beginning of peace negotiations","Gilbert du Motier, Marquis de Lafayette","142–309 killed;
326–595 wounded prisoners;
7,416–7,685 captured[5]","9,000 (includes German troops)[3]","French: 7,800–8,800 regulars
29 warships[2]
American: 8,000 regulars
3,100 militia[2]
Total: 18,900",L,"88 killed
301 wounded[4]"
1417,Battle_of_Yorktown_(1781),"September 28 – October 19, 1781","Yorktown, Virginia
37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692Coordinates: 37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692","Decisive American and French victory

End of major land operations in North America
Beginning of peace negotiations",Friedrich Wilhelm von Steuben,"142–309 killed;
326–595 wounded prisoners;
7,416–7,685 captured[5]","9,000 (includes German troops)[3]","French: 7,800–8,800 regulars
29 warships[2]
American: 8,000 regulars
3,100 militia[2]
Total: 18,900",L,"88 killed
301 wounded[4]"
1418,Battle_of_Yorktown_(1781),"September 28 – October 19, 1781","Yorktown, Virginia
37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692Coordinates: 37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692","Decisive American and French victory

End of major land operations in North America
Beginning of peace negotiations",Thomas Nelson Jr.,"142–309 killed;
326–595 wounded prisoners;
7,416–7,685 captured[5]","9,000 (includes German troops)[3]","French: 7,800–8,800 regulars
29 warships[2]
American: 8,000 regulars
3,100 militia[2]
Total: 18,900",L,"88 killed
301 wounded[4]"
1419,Battle_of_Yorktown_(1781),"September 28 – October 19, 1781","Yorktown, Virginia
37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692Coordinates: 37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692","Decisive American and French victory

End of major land operations in North America
Beginning of peace negotiations",Moses Hazen,"142–309 killed;
326–595 wounded prisoners;
7,416–7,685 captured[5]","9,000 (includes German troops)[3]","French: 7,800–8,800 regulars
29 warships[2]
American: 8,000 regulars
3,100 militia[2]
Total: 18,900",L,"88 killed
301 wounded[4]"
1420,Battle_of_Yorktown_(1781),"September 28 – October 19, 1781","Yorktown, Virginia
37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692Coordinates: 37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692","Decisive American and French victory

End of major land operations in North America
Beginning of peace negotiations","Jean-Baptiste Donatien de Vimeur, comte de Rochambeau","142–309 killed;
326–595 wounded prisoners;
7,416–7,685 captured[5]","9,000 (includes German troops)[3]","French: 7,800–8,800 regulars
29 warships[2]
American: 8,000 regulars
3,100 militia[2]
Total: 18,900",L,"88 killed
301 wounded[4]"
1421,Battle_of_Yorktown_(1781),"September 28 – October 19, 1781","Yorktown, Virginia
37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692Coordinates: 37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692","Decisive American and French victory

End of major land operations in North America
Beginning of peace negotiations",François Marie d'Aboville,"142–309 killed;
326–595 wounded prisoners;
7,416–7,685 captured[5]","9,000 (includes German troops)[3]","French: 7,800–8,800 regulars
29 warships[2]
American: 8,000 regulars
3,100 militia[2]
Total: 18,900",L,"88 killed
301 wounded[4]"
1422,Battle_of_Yorktown_(1781),"September 28 – October 19, 1781","Yorktown, Virginia
37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692Coordinates: 37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692","Decisive American and French victory

End of major land operations in North America
Beginning of peace negotiations",Marquis de Choisy,"142–309 killed;
326–595 wounded prisoners;
7,416–7,685 captured[5]","9,000 (includes German troops)[3]","French: 7,800–8,800 regulars
29 warships[2]
American: 8,000 regulars
3,100 militia[2]
Total: 18,900",L,"88 killed
301 wounded[4]"
1423,Battle_of_Yorktown_(1781),"September 28 – October 19, 1781","Yorktown, Virginia
37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692Coordinates: 37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692","Decisive American and French victory

End of major land operations in North America
Beginning of peace negotiations",François Joseph Paul de Grasse,"142–309 killed;
326–595 wounded prisoners;
7,416–7,685 captured[5]","9,000 (includes German troops)[3]","French: 7,800–8,800 regulars
29 warships[2]
American: 8,000 regulars
3,100 militia[2]
Total: 18,900",L,"88 killed
301 wounded[4]"
1424,Battle_of_Yorktown_(1781),"September 28 – October 19, 1781","Yorktown, Virginia
37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692Coordinates: 37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692","Decisive American and French victory

End of major land operations in North America
Beginning of peace negotiations","Charles Cornwallis, 1st Marquess Cornwallis","88 killed
301 wounded[4]","French: 7,800–8,800 regulars
29 warships[2]
American: 8,000 regulars
3,100 militia[2]
Total: 18,900","9,000 (includes German troops)[3]",R,"142–309 killed;
326–595 wounded prisoners;
7,416–7,685 captured[5]"
1425,Battle_of_Yorktown_(1781),"September 28 – October 19, 1781","Yorktown, Virginia
37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692Coordinates: 37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692","Decisive American and French victory

End of major land operations in North America
Beginning of peace negotiations",Charles O'Hara,"88 killed
301 wounded[4]","French: 7,800–8,800 regulars
29 warships[2]
American: 8,000 regulars
3,100 militia[2]
Total: 18,900","9,000 (includes German troops)[3]",R,"142–309 killed;
326–595 wounded prisoners;
7,416–7,685 captured[5]"
1426,Battle_of_Yorktown_(1781),"September 28 – October 19, 1781","Yorktown, Virginia
37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692Coordinates: 37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692","Decisive American and French victory

End of major land operations in North America
Beginning of peace negotiations",Banastre Tarleton,"88 killed
301 wounded[4]","French: 7,800–8,800 regulars
29 warships[2]
American: 8,000 regulars
3,100 militia[2]
Total: 18,900","9,000 (includes German troops)[3]",R,"142–309 killed;
326–595 wounded prisoners;
7,416–7,685 captured[5]"
1427,Battle_of_Yorktown_(1781),"September 28 – October 19, 1781","Yorktown, Virginia
37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692Coordinates: 37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692","Decisive American and French victory

End of major land operations in North America
Beginning of peace negotiations",Robert Abercromby of Airthrey,"88 killed
301 wounded[4]","French: 7,800–8,800 regulars
29 warships[2]
American: 8,000 regulars
3,100 militia[2]
Total: 18,900","9,000 (includes German troops)[3]",R,"142–309 killed;
326–595 wounded prisoners;
7,416–7,685 captured[5]"
1428,Battle_of_Yorktown_(1781),"September 28 – October 19, 1781","Yorktown, Virginia
37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692Coordinates: 37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692","Decisive American and French victory

End of major land operations in North America
Beginning of peace negotiations",Thomas Dundas (British Army officer),"88 killed
301 wounded[4]","French: 7,800–8,800 regulars
29 warships[2]
American: 8,000 regulars
3,100 militia[2]
Total: 18,900","9,000 (includes German troops)[3]",R,"142–309 killed;
326–595 wounded prisoners;
7,416–7,685 captured[5]"
1429,Battle_of_Yorktown_(1781),"September 28 – October 19, 1781","Yorktown, Virginia
37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692Coordinates: 37°14′21″N 76°30′38″W﻿ / ﻿37.239301°N 76.510692°W﻿ / 37.239301; -76.510692","Decisive American and French victory

End of major land operations in North America
Beginning of peace negotiations",Thomas Symonds,"88 killed
301 wounded[4]","French: 7,800–8,800 regulars
29 warships[2]
American: 8,000 regulars
3,100 militia[2]
Total: 18,900","9,000 (includes German troops)[3]",R,"142–309 killed;
326–595 wounded prisoners;
7,416–7,685 captured[5]"
1430,Siege_of_Negapatam,21 October–11 November 1781,"Negapatam, then a Dutch colony in India",British victory,"Hector Munro, 8th laird of Novar","unknown killed/wounded
thousands captured","6,100 Dutch colonial troops

600 Dutch
5,500 Indian sepoys

2,100 Mysore troops","4,000 troops",L,Light
1431,Siege_of_Negapatam,21 October–11 November 1781,"Negapatam, then a Dutch colony in India",British victory,Edward Hughes (Royal Navy officer),"unknown killed/wounded
thousands captured","6,100 Dutch colonial troops

600 Dutch
5,500 Indian sepoys

2,100 Mysore troops","4,000 troops",L,Light
1432,Siege_of_Negapatam,21 October–11 November 1781,"Negapatam, then a Dutch colony in India",British victory,Hyder Ali,Light,"4,000 troops","6,100 Dutch colonial troops

600 Dutch
5,500 Indian sepoys

2,100 Mysore troops",R,"unknown killed/wounded
thousands captured"
1433,Battle_of_Ushant_(1781),12 December 1781,"Bay of Biscay, 150 mi (240 km) south-west of Ushant",British victory,Richard Kempenfelt,"15 transports captured,
1,062 soldiers &
548 seamen captured","19 ships of the line, 20 or more transports",12 ships of the line,L,Light
