,Battle,Date,Location,Result,belligerent,inflicted,opp,own,pos,taken
1823,Battle_of_Barrosa,5 March 1811,"Playa de la Barrosa, near Cádiz, Spain","Tactical allied victory
Strategically indecisive","Thomas Graham, 1st Baron Lynedoch","c. 2,380 killed or wounded","10,160","5,200 British and Portuguese
c. 10,000 Spanish",L,"1,240 killed or wounded (British and Portuguese)
300–400 Spanish"
1824,Battle_of_Barrosa,5 March 1811,"Playa de la Barrosa, near Cádiz, Spain","Tactical allied victory
Strategically indecisive","Claude Victor-Perrin, Duc de Belluno","1,240 killed or wounded (British and Portuguese)
300–400 Spanish","5,200 British and Portuguese
c. 10,000 Spanish","10,160",R,"c. 2,380 killed or wounded"
1825,Battle_of_Tacuarí,"March 9, 1811","By the Tacuarí river, in Southern Paraguay, north of the town of Encarnación.",Royalist victory,Manuel Belgrano,,"2,500–2,700 local soldiers from Paraguay",550 infantry and 400 cavalry[1]:11,L,
1826,Battle_of_Lissa_(1811),13 March 1811,"off Northern coastline of Lissa island, Adriatic Sea.
(Vis in present-day Croatia)",Decisive British victory[1],William Hoste,"200 killed,
500 wounded and captured,
2 ships captured,[2]
1 ship sunk","6 frigates,
1 brig,
4 smaller craft","3 frigates,
1 post ship",L,"45 killed,
145 wounded[2]"
1827,Battle_of_Lissa_(1811),13 March 1811,"off Northern coastline of Lissa island, Adriatic Sea.
(Vis in present-day Croatia)",Decisive British victory[1],Bernard Dubourdieu,"45 killed,
145 wounded[2]","3 frigates,
1 post ship","6 frigates,
1 brig,
4 smaller craft",R,"200 killed,
500 wounded and captured,
2 ships captured,[2]
1 ship sunk"
1828,Battle_of_Anholt,27 March 1811,Anholt,British victory,James Wilkes Maurice,"50 killed
638 captured","18 gunboats,
1,000 infantry","HMS Tartar,
HMS Sheldrake,
Anholt schooner[1]
350 Royal Marine infantrymen
31 Royal Marine Artillerymen[2]",L,"2 killed
30 wounded"
1829,Battle_of_Anholt,27 March 1811,Anholt,British victory,Jørgen Conrad de Falsen,"2 killed
30 wounded","HMS Tartar,
HMS Sheldrake,
Anholt schooner[1]
350 Royal Marine infantrymen
31 Royal Marine Artillerymen[2]","18 gunboats,
1,000 infantry",R,"50 killed
638 captured"
1830,Battle_of_Sabugal,3 April 1811,"Sabugal, Portugal",Anglo-Portuguese victory,Jean Reynier,179,"3,200—13,200","8,800",L,"1,540"
1831,Battle_of_Sabugal,3 April 1811,"Sabugal, Portugal",Anglo-Portuguese victory,"Arthur Wellesley, 1st Duke of Wellington","1,540","8,800","3,200—13,200",R,179
1832,Battle_of_Sabugal,3 April 1811,"Sabugal, Portugal",Anglo-Portuguese victory,"Sir William Erskine, 2nd Baronet","1,540","8,800","3,200—13,200",R,179
1833,Battle_of_Fuentes_de_Oñoro,3–5 May 1811,"Fuentes de Oñoro, Castile and León, Spain
40°35′N 6°49′W﻿ / ﻿40.583°N 6.817°W﻿ / 40.583; -6.817Coordinates: 40°35′N 6°49′W﻿ / ﻿40.583°N 6.817°W﻿ / 40.583; -6.817","Indecisive[1][2][3]
Strategic Anglo-Portuguese victory[4][5][6][7][8]","Arthur Wellesley, 1st Duke of Wellington","343 killed,
2,287 wounded,
214 captured[10]","42,000 infantry,
4,500 cavalry,
38 guns","36,000 infantry,
1,850 cavalry,
48 guns[9]",L,"241 killed,
1,247 wounded,
312 captured[10]"
1834,Battle_of_Fuentes_de_Oñoro,3–5 May 1811,"Fuentes de Oñoro, Castile and León, Spain
40°35′N 6°49′W﻿ / ﻿40.583°N 6.817°W﻿ / 40.583; -6.817Coordinates: 40°35′N 6°49′W﻿ / ﻿40.583°N 6.817°W﻿ / 40.583; -6.817","Indecisive[1][2][3]
Strategic Anglo-Portuguese victory[4][5][6][7][8]",André Masséna,"241 killed,
1,247 wounded,
312 captured[10]","36,000 infantry,
1,850 cavalry,
48 guns[9]","42,000 infantry,
4,500 cavalry,
38 guns",R,"343 killed,
2,287 wounded,
214 captured[10]"
1835,Battle_of_Albuera,16 May 1811,"Albuera, south of Badajoz, Spain",Indecisive[1][2][3][4],"William Beresford, 1st Viscount Beresford","5,936–7,900 dead or wounded[11]","24,260:[8]
20,248 infantry, 4,012 cavalry, 48 guns","35,284:
31,385 infantry and 3,899 cavalry, 40–48 guns[5] Anglo-Portuguese Forces: 20,650:

10,449 British: 9,285 infantry, 1,164 cavalry, 24 guns[6]
10,201 Portuguese: 9,352 infantry, 849 cavalry, 12 guns[7]

Spanish Forces: 14,634: 12,748 infantry, 1,886 cavalry, 14 guns[7]",L,"5,916 to 7,000[9] dead or wounded
1,000 captured[10]

4,159 British
1,368 Spaniards
389 Portuguese.[5]"
1836,Battle_of_Albuera,16 May 1811,"Albuera, south of Badajoz, Spain",Indecisive[1][2][3][4],Joaquín Blake,"5,936–7,900 dead or wounded[11]","24,260:[8]
20,248 infantry, 4,012 cavalry, 48 guns","35,284:
31,385 infantry and 3,899 cavalry, 40–48 guns[5] Anglo-Portuguese Forces: 20,650:

10,449 British: 9,285 infantry, 1,164 cavalry, 24 guns[6]
10,201 Portuguese: 9,352 infantry, 849 cavalry, 12 guns[7]

Spanish Forces: 14,634: 12,748 infantry, 1,886 cavalry, 14 guns[7]",L,"5,916 to 7,000[9] dead or wounded
1,000 captured[10]

4,159 British
1,368 Spaniards
389 Portuguese.[5]"
1837,Battle_of_Albuera,16 May 1811,"Albuera, south of Badajoz, Spain",Indecisive[1][2][3][4],Jean-de-Dieu Soult,"5,916 to 7,000[9] dead or wounded
1,000 captured[10]

4,159 British
1,368 Spaniards
389 Portuguese.[5]","35,284:
31,385 infantry and 3,899 cavalry, 40–48 guns[5] Anglo-Portuguese Forces: 20,650:

10,449 British: 9,285 infantry, 1,164 cavalry, 24 guns[6]
10,201 Portuguese: 9,352 infantry, 849 cavalry, 12 guns[7]

Spanish Forces: 14,634: 12,748 infantry, 1,886 cavalry, 14 guns[7]","24,260:[8]
20,248 infantry, 4,012 cavalry, 48 guns",R,"5,936–7,900 dead or wounded[11]"
1838,Battle_of_Albuera,16 May 1811,"Albuera, south of Badajoz, Spain",Indecisive[1][2][3][4],Jean-Baptiste Girard (soldier),"5,916 to 7,000[9] dead or wounded
1,000 captured[10]

4,159 British
1,368 Spaniards
389 Portuguese.[5]","35,284:
31,385 infantry and 3,899 cavalry, 40–48 guns[5] Anglo-Portuguese Forces: 20,650:

10,449 British: 9,285 infantry, 1,164 cavalry, 24 guns[6]
10,201 Portuguese: 9,352 infantry, 849 cavalry, 12 guns[7]

Spanish Forces: 14,634: 12,748 infantry, 1,886 cavalry, 14 guns[7]","24,260:[8]
20,248 infantry, 4,012 cavalry, 48 guns",R,"5,936–7,900 dead or wounded[11]"
1839,Battle_of_Huaqui,"June 20, 1811","Guaqui, near the Desaguadero River
16°38′34.21″S 68°54′05.29″W﻿ / ﻿16.6428361°S 68.9014694°W﻿ / -16.6428361; -68.9014694Coordinates: 16°38′34.21″S 68°54′05.29″W﻿ / ﻿16.6428361°S 68.9014694°W﻿ / -16.6428361; -68.9014694",Royalist victory,Juan José Castelli,,"8,000 soldiers (including 4,700 royalist militias from Viceroyalty of Peru)","5,000 soldiers and 13,000 native auxiliaries",L,
1840,Battle_of_Huaqui,"June 20, 1811","Guaqui, near the Desaguadero River
16°38′34.21″S 68°54′05.29″W﻿ / ﻿16.6428361°S 68.9014694°W﻿ / -16.6428361; -68.9014694Coordinates: 16°38′34.21″S 68°54′05.29″W﻿ / ﻿16.6428361°S 68.9014694°W﻿ / -16.6428361; -68.9014694",Royalist victory,Antonio González de Balcarce,,"8,000 soldiers (including 4,700 royalist militias from Viceroyalty of Peru)","5,000 soldiers and 13,000 native auxiliaries",L,
1841,Battle_of_Huaqui,"June 20, 1811","Guaqui, near the Desaguadero River
16°38′34.21″S 68°54′05.29″W﻿ / ﻿16.6428361°S 68.9014694°W﻿ / -16.6428361; -68.9014694Coordinates: 16°38′34.21″S 68°54′05.29″W﻿ / ﻿16.6428361°S 68.9014694°W﻿ / -16.6428361; -68.9014694",Royalist victory,"José Manuel de Goyeneche, 1st Count of Guaqui",,"5,000 soldiers and 13,000 native auxiliaries","8,000 soldiers (including 4,700 royalist militias from Viceroyalty of Peru)",R,
1842,Siege_of_Tarifa_(1812),19 December 1811 to 5 January 1812,"Tarifa, Spain",Anglo-Spanish victory,Jean François Leval,68,"2,300,[1] 26 guns","8,000,[1] 16 guns",L,"680, 9–14 guns"
1843,Siege_of_Tarifa_(1812),19 December 1811 to 5 January 1812,"Tarifa, Spain",Anglo-Spanish victory,Francisco Copons,"680, 9–14 guns","8,000,[1] 16 guns","2,300,[1] 26 guns",R,68
1844,Siege_of_Tarifa_(1812),19 December 1811 to 5 January 1812,"Tarifa, Spain",Anglo-Spanish victory,John Byrne Skerrett,"680, 9–14 guns","8,000,[1] 16 guns","2,300,[1] 26 guns",R,68
1845,Battle_of_Arroyo_dos_Molinos,28 October 1811,"Arroyo dos Molinos, Extremadura, Spain",Allied victory,"Rowland Hill, 1st Viscount Hill","1,000 dead or wounded
1,400 and 3 guns captured","6,000","9,000 British, Portuguese and Spanish",L,80 dead or wounded
1846,Battle_of_Arroyo_dos_Molinos,28 October 1811,"Arroyo dos Molinos, Extremadura, Spain",Allied victory,Jean-Baptiste Girard (soldier),80 dead or wounded,"9,000 British, Portuguese and Spanish","6,000",R,"1,000 dead or wounded
1,400 and 3 guns captured"
1847,Battle_of_Tippecanoe,"November 7, 1811","Near modern Battle Ground, Indiana, United States",United States tactical victory[2],Tenskwatawa,"63 killed,
126 wounded","250 infantry,
90 cavalry,
700 militia",500–700 warriors,L,unknown estimated 50–65 killed 70–80 wounded
1848,Battle_of_Tippecanoe,"November 7, 1811","Near modern Battle Ground, Indiana, United States",United States tactical victory[2],William Henry Harrison,unknown estimated 50–65 killed 70–80 wounded,500–700 warriors,"250 infantry,
90 cavalry,
700 militia",R,"63 killed,
126 wounded"
1849,Battle_of_Yanbu,1811,Yanbu western Arabia,Ottoman victory,Tusun Pasha,All surrendered,70,"10,000",L,None
1850,Battle_of_Al-Safra,1812,"near Medina, western Arabia","Saudi victory, Ottomans moved back to Yanbu.",Tusun Pasha,800 dead,10.000,10.000,L,"1000 dead;
50 POW"
1851,Battle_of_Al-Safra,1812,"near Medina, western Arabia","Saudi victory, Ottomans moved back to Yanbu.",Saud bin Abdul-Aziz bin Muhammad bin Saud,"1000 dead;
50 POW",10.000,10.000,R,800 dead
1852,Siege_of_Ciudad_Rodrigo_(1812),7 to 20 January 1812,"Ciudad Rodrigo, Spain",Allied victory,"Arthur Wellesley, 1st Duke of Wellington","529 dead or wounded,
1,471 captured","2,000,
153 cannon","10,700,
36 heavy cannon",L,"318 dead,
1,378 wounded"
1853,Siege_of_Ciudad_Rodrigo_(1812),7 to 20 January 1812,"Ciudad Rodrigo, Spain",Allied victory,Luís do Rego Barreto,"529 dead or wounded,
1,471 captured","2,000,
153 cannon","10,700,
36 heavy cannon",L,"318 dead,
1,378 wounded"
1854,Siege_of_Ciudad_Rodrigo_(1812),7 to 20 January 1812,"Ciudad Rodrigo, Spain",Allied victory,Jean Léonard Barrié,"318 dead,
1,378 wounded","10,700,
36 heavy cannon","2,000,
153 cannon",R,"529 dead or wounded,
1,471 captured"
1855,Siege_of_Badajoz_(1812),16 March – 6 April 1812,"Badajoz, Spain
38°52′44″N 6°58′1″W﻿ / ﻿38.87889°N 6.96694°W﻿ / 38.87889; -6.96694",Anglo-Portuguese victory,"Arthur Wellesley, 1st Duke of Wellington","1,500 dead or wounded
3,500 captured[1]","4,742 regulars","27,000 regulars and 52 cannons",L,"4,800 dead or wounded"
1856,Siege_of_Badajoz_(1812),16 March – 6 April 1812,"Badajoz, Spain
38°52′44″N 6°58′1″W﻿ / ﻿38.87889°N 6.96694°W﻿ / 38.87889; -6.96694",Anglo-Portuguese victory,Luís do Rego Barreto,"1,500 dead or wounded
3,500 captured[1]","4,742 regulars","27,000 regulars and 52 cannons",L,"4,800 dead or wounded"
1857,Siege_of_Badajoz_(1812),16 March – 6 April 1812,"Badajoz, Spain
38°52′44″N 6°58′1″W﻿ / ﻿38.87889°N 6.96694°W﻿ / 38.87889; -6.96694",Anglo-Portuguese victory,Armand Philippon,"4,800 dead or wounded","27,000 regulars and 52 cannons","4,742 regulars",R,"1,500 dead or wounded
3,500 captured[1]"
1858,Battle_of_Almaraz,18/19 May 1812,"Almaraz, Spain",Anglo-Portuguese victory,"Rowland Hill, 1st Viscount Hill","150 killed & wounded
259 captured","1,000","6,000
9 guns",L,"33 killed
148 wounded"
1859,Battle_of_Ostrovno,25 July 1812,"Ostrovno, Governorate of Vitebsk, Belarus","French victory
Russian retreat",Alexander Ivanovich Ostermann-Tolstoy,unknown,"1 infantry division plus 2 battalions
32 squadrons","2 infantry divisions
cavalry
66 guns",L,"2,500 killed and wounded,
150 prisoners,
eight guns"
1860,Battle_of_Ostrovno,25 July 1812,"Ostrovno, Governorate of Vitebsk, Belarus","French victory
Russian retreat",Joachim Murat,"2,500 killed and wounded,
150 prisoners,
eight guns","2 infantry divisions
cavalry
66 guns","1 infantry division plus 2 battalions
32 squadrons",R,unknown
1861,Battle_of_Ostrovno,25 July 1812,"Ostrovno, Governorate of Vitebsk, Belarus","French victory
Russian retreat",Étienne Marie Antoine Champion de Nansouty,"2,500 killed and wounded,
150 prisoners,
eight guns","2 infantry divisions
cavalry
66 guns","1 infantry division plus 2 battalions
32 squadrons",R,unknown
1862,Battle_of_Lyngør,6 July 1812,Lyngør,British victory,James Pattison Steward,"1 frigate lost,
133 killed,
88 wounded","1 frigate,
3 brigs","1 ship of the line,
3 brigs",L,"9 killed,
26 wounded,
and 2 missing"
1863,Battle_of_Lyngør,6 July 1812,Lyngør,British victory,Hans Peter Holm,"9 killed,
26 wounded,
and 2 missing","1 ship of the line,
3 brigs","1 frigate,
3 brigs",R,"1 frigate lost,
133 killed,
88 wounded"
1864,First_Battle_of_Sacket's_Harbor,"July 19, 1812","Sackets Harbor, New York",United States victory,Melancthon Taylor Woolsey,"8 killed
1 warship severely damaged
Other ships damaged to unknown extent","2 sloops-of-war
1 brig
2 schooners","Land:
1 shore battery
3,000 local militia
(not engaged)
Sea:
1 brig",R,None
1865,Battle_of_Salamanca,22 July 1812,"Arapiles, Salamanca, Spain",Decisive Allied victory[1],"Arthur Wellesley, 1st Duke of Wellington","13,000
6,000 dead or wounded
7,000 captured[4]","49,647[3]","51,949[2]",L,"5,173
3,129 British
2,038 Portuguese
6 Spanish"
1866,Battle_of_Salamanca,22 July 1812,"Arapiles, Salamanca, Spain",Decisive Allied victory[1],Auguste de Marmont,"5,173
3,129 British
2,038 Portuguese
6 Spanish","51,949[2]","49,647[3]",R,"13,000
6,000 dead or wounded
7,000 captured[4]"
1867,Battle_of_Salamanca,22 July 1812,"Arapiles, Salamanca, Spain",Decisive Allied victory[1],Bertrand Clausel,"5,173
3,129 British
2,038 Portuguese
6 Spanish","51,949[2]","49,647[3]",R,"13,000
6,000 dead or wounded
7,000 captured[4]"
1868,Battle_of_Klyastitsy,"28 July, then 29 July – 1 August 1812","Klyastitsy, Belarus
53°53′N 28°36′E﻿ / ﻿53.883°N 28.600°E﻿ / 53.883; 28.600",Inconclusive,Peter Wittgenstein,"5,500 dead,
1,000 captured","23,000–28,000","17,000–22,000",L,"3,500–4,500"
1869,Battle_of_Klyastitsy,"28 July, then 29 July – 1 August 1812","Klyastitsy, Belarus
53°53′N 28°36′E﻿ / ﻿53.883°N 28.600°E﻿ / 53.883; 28.600",Inconclusive,Yakov Kulnev,"5,500 dead,
1,000 captured","23,000–28,000","17,000–22,000",L,"3,500–4,500"
1870,Battle_of_Klyastitsy,"28 July, then 29 July – 1 August 1812","Klyastitsy, Belarus
53°53′N 28°36′E﻿ / ﻿53.883°N 28.600°E﻿ / 53.883; 28.600",Inconclusive,Nicolas Oudinot,"3,500–4,500","17,000–22,000","23,000–28,000",R,"5,500 dead,
1,000 captured"
1871,Battle_of_Maguaga,9 August 1812,"Monguagon, Michigan",Inconclusive,Adam Muir (British Army officer),"18 killed,
64 wounded[2]","280 regulars,
330+ militia","75 regulars,
70 natives,
60 militia",L,"6 killed,
21 wounded,
2 captured[1]"
1872,Battle_of_Maguaga,9 August 1812,"Monguagon, Michigan",Inconclusive,James Miller (general),"6 killed,
21 wounded,
2 captured[1]","75 regulars,
70 natives,
60 militia","280 regulars,
330+ militia",R,"18 killed,
64 wounded[2]"
1873,Battle_of_Fort_Dearborn,"August 15, 1812","Present-day Chicago, Illinois",Potawatomi victory,Nathan Heald,15,400–500[1],66 military + 27 dependents[1],R,"Military
38 killed
28 captured
Civilian
14 killed
13 captured[1]"
1874,Siege_of_Detroit,15–16 August 1812,"Detroit, Michigan",British victory,William Hull,2 wounded,"600 Natives
330 regulars
400 militia
5 light guns
3 heavy guns, 2 mortars
2 warships[2]","582 regulars
1,600+ militia
30 guns[1]",L,"7 killed
2,493 captured"
1875,Siege_of_Detroit,15–16 August 1812,"Detroit, Michigan",British victory,Isaac Brock,"7 killed
2,493 captured","582 regulars
1,600+ militia
30 guns[1]","600 Natives
330 regulars
400 militia
5 light guns
3 heavy guns, 2 mortars
2 warships[2]",R,2 wounded
1876,Siege_of_Detroit,15–16 August 1812,"Detroit, Michigan",British victory,Tecumseh,"7 killed
2,493 captured","582 regulars
1,600+ militia
30 guns[1]","600 Natives
330 regulars
400 militia
5 light guns
3 heavy guns, 2 mortars
2 warships[2]",R,2 wounded
1877,Battle_of_Smolensk_(1812),16–18 August 1812,"Smolensk, Russia
Coordinates: 54°47′N 32°03′E﻿ / ﻿54.783°N 32.050°E﻿ / 54.783; 32.050","French tactical victory
Russian retreat",Napoleon,"4,000–14,000 killed, wounded and missing","200,000 men
30,000 engaged
108 artillery[1]","200,000 men
50,000 engaged
84 artillery[1]",L,"4,200–10,000 killed and wounded"
1878,Battle_of_Smolensk_(1812),16–18 August 1812,"Smolensk, Russia
Coordinates: 54°47′N 32°03′E﻿ / ﻿54.783°N 32.050°E﻿ / 54.783; 32.050","French tactical victory
Russian retreat",Michael Andreas Barclay de Tolly,"4,200–10,000 killed and wounded","200,000 men
50,000 engaged
84 artillery[1]","200,000 men
30,000 engaged
108 artillery[1]",R,"4,000–14,000 killed, wounded and missing"
1879,Battle_of_Smolensk_(1812),16–18 August 1812,"Smolensk, Russia
Coordinates: 54°47′N 32°03′E﻿ / ﻿54.783°N 32.050°E﻿ / 54.783; 32.050","French tactical victory
Russian retreat",Pyotr Bagration,"4,200–10,000 killed and wounded","200,000 men
50,000 engaged
84 artillery[1]","200,000 men
30,000 engaged
108 artillery[1]",R,"4,000–14,000 killed, wounded and missing"
1880,First_Battle_of_Polotsk,17–18 August 1812,"Polotsk, Belarus","Indecisive
Russians retreat
French advance toward Saint Petersburg halted[1]",Peter Wittgenstein,"6,000","18,000 troops,
120 cannons","22,000 troops,
135 cannons",L,"4,500–5,500"
1881,First_Battle_of_Polotsk,17–18 August 1812,"Polotsk, Belarus","Indecisive
Russians retreat
French advance toward Saint Petersburg halted[1]",Nicolas Oudinot,"4,500–5,500","22,000 troops,
135 cannons","18,000 troops,
120 cannons",R,"6,000"
1882,First_Battle_of_Polotsk,17–18 August 1812,"Polotsk, Belarus","Indecisive
Russians retreat
French advance toward Saint Petersburg halted[1]",Laurent de Gouvion Saint-Cyr,"4,500–5,500","22,000 troops,
135 cannons","18,000 troops,
120 cannons",R,"6,000"
1883,Battle_of_Valutino,18 August 1812,"Near Smolensk, Russia","French tactical victory
Strategic Russian retreat",Michel Ney,"6,000[1]","40,000","30,000",L,"7,000[1]"
1884,Battle_of_Valutino,18 August 1812,"Near Smolensk, Russia","French tactical victory
Strategic Russian retreat",Jean-Andoche Junot,"6,000[1]","40,000","30,000",L,"7,000[1]"
1885,Battle_of_Valutino,18 August 1812,"Near Smolensk, Russia","French tactical victory
Strategic Russian retreat",Michael Andreas Barclay de Tolly,"7,000[1]","30,000","40,000",R,"6,000[1]"
1886,Siege_of_Fort_Harrison,"September 4 – 15, 1812","Terre Haute, Indiana, Indiana Territory",United States victory,Siege of Fort Harrison,"- 2 killed before battle (civilians)
- 3 killed, 3 wounded during battle[1]
- 18 killed, 2 wounded in supply trains","20 healthy, 30 sick",600,L,Unknown – believed to be several killed or wounded
1887,Siege_of_Fort_Harrison,"September 4 – 15, 1812","Terre Haute, Indiana, Indiana Territory",United States victory,Stone Eater,"- 2 killed before battle (civilians)
- 3 killed, 3 wounded during battle[1]
- 18 killed, 2 wounded in supply trains","20 healthy, 30 sick",600,L,Unknown – believed to be several killed or wounded
