Battle,Date,Location,Result,belligerent,opp,own,pos,VorD,Infantry,Cavalry,Artillery,Ships,Airforce,Special
Battle of the Allia,"18 July 390 BC (traditional), 387 (probable)","Allia River, near Rome",Decisive Gallic victory,Brennus (4th century BC),"The estimates are: 15,000,[3] 24,000,[4][5] 35.000,[6] and 40,000[7]","The estimates are: 12,000,[5] more than 40,000.[1] and 30-70,000[3]",R,V,12000,,,,,
Battle of the Arar,58 BC,Gaul (France),Roman victory,Julius Caesar,4 Roman legions,4 Roman legions,L,V,20000,,,,,
Battle of the Arius,208 BC,"Arius River (Modern day Hari River, Afghanistan)",Seleucid victory,Antiochus III the Great,"10,000 Cataphracts","10,000 lightly-armed Peltasts",L,V,10000,,,,,
Battle of the Axona,57 BC,"Near modern Aisne, France",Roman victory,Julius Caesar,"at least 50,000 Suessiones, possibly up to the entire Belgic alliance of 288,000 men","about 40,000 men (8 legions with cavalry and auxiliaries)",L,V,40000,,,,,
Battle of the Axona,57 BC,"Near modern Aisne, France",Roman victory,Quintus Titurius Sabinus,"at least 50,000 Suessiones, possibly up to the entire Belgic alliance of 288,000 men","about 40,000 men (8 legions with cavalry and auxiliaries)",L,V,40000,,,,,
Battle of the Baggage,30 September 737,Upper course of the Oxus river (modern northern Afghanistan),Turgesh victory,Suluk (Turgesh khagan),unknown,"50,000",R,V,50000,,,,,
Battle of the Bagradas River (239 BC),Autumn 240 BC,Exact Location Unknown,Carthaginian victory,Hamilcar Barca,"Unclear, an estimated 25,000. 15,000 under Spendius at Utica, 10,000 near the bridge on Bagradas River.[3]","8,000 infantry, 2,000 cavalry, 70 elephants[2]",L,V,8000,2000,,,,70
Battle of the Bagradas River (49 BC),"August 24, 49 BC","Bagradas river, North Africa",Optimates victory,Publius Attius Varus,"2 legions
500 cavalry","3 legions
Numidian allies",R,V,15000,,,,,
Battle of the Bagradas River (49 BC),"August 24, 49 BC","Bagradas river, North Africa",Optimates victory,Juba I of Numidia,"2 legions
500 cavalry","3 legions
Numidian allies",R,V,15000,,,,,
Battle of the Camel,7 November 656,"Basra, Iraq",Rashidun Caliphate victory,Ali,"~30,000[6]","~20,000[6]",L,V,20000,,,,,
Battle of the Camel,7 November 656,"Basra, Iraq",Rashidun Caliphate victory,Malik al-Ashtar,"~30,000[6]","~20,000[6]",L,V,20000,,,,,
Battle of the Camel,7 November 656,"Basra, Iraq",Rashidun Caliphate victory,Hasan ibn Ali,"~30,000[6]","~20,000[6]",L,V,20000,,,,,
Battle of the Camel,7 November 656,"Basra, Iraq",Rashidun Caliphate victory,Ammar ibn Yasir,"~30,000[6]","~20,000[6]",L,V,20000,,,,,
Battle of the Camel,7 November 656,"Basra, Iraq",Rashidun Caliphate victory,Muhammad ibn Abu Bakr,"~30,000[6]","~20,000[6]",L,V,20000,,,,,
Battle of the Camel,7 November 656,"Basra, Iraq",Rashidun Caliphate victory,Abdul-Rahman ibn Abi Bakr,"~30,000[6]","~20,000[6]",L,V,20000,,,,,
Battle of the Camel,7 November 656,"Basra, Iraq",Rashidun Caliphate victory,Muslim ibn Aqeel,"~30,000[6]","~20,000[6]",L,V,20000,,,,,
Battle of the Camel,7 November 656,"Basra, Iraq",Rashidun Caliphate victory,Harith ibn Rab'i,"~30,000[6]","~20,000[6]",L,V,20000,,,,,
Battle of the Camel,7 November 656,"Basra, Iraq",Rashidun Caliphate victory,Jabir ibn Abd Allah,"~30,000[6]","~20,000[6]",L,V,20000,,,,,
Battle of the Camel,7 November 656,"Basra, Iraq",Rashidun Caliphate victory,Muhammad ibn al-Hanafiyyah,"~30,000[6]","~20,000[6]",L,V,20000,,,,,
Battle of the Camel,7 November 656,"Basra, Iraq",Rashidun Caliphate victory,Abu Ayyub al-Ansari,"~30,000[6]","~20,000[6]",L,V,20000,,,,,
Battle of the Camel,7 November 656,"Basra, Iraq",Rashidun Caliphate victory,Qays ibn Sa'd,"~30,000[6]","~20,000[6]",L,V,20000,,,,,
Battle of the Camel,7 November 656,"Basra, Iraq",Rashidun Caliphate victory,Abd Allah ibn Abbas,"~30,000[6]","~20,000[6]",L,V,20000,,,,,
Battle of the Camel,7 November 656,"Basra, Iraq",Rashidun Caliphate victory,Khuzaima ibn Thabit,"~30,000[6]","~20,000[6]",L,V,20000,,,,,
Battle of the Camel,7 November 656,"Basra, Iraq",Rashidun Caliphate victory,Jondab-e-asadi,"~30,000[6]","~20,000[6]",L,V,20000,,,,,
Battle of the Caudine Forks,321 BC,Caudine Forks (near Caudium),Roman Surrender,Gaius Pontius,Unknown,Unknown,R,V,1,,,,,
Battle of the Conwy,881,River Conwy,Decisive Welsh victory,Anarawd ap Rhodri,unknown,unknown,L,V,1,,,,,
Battle of the Crimissus,339 BC,"Crimissus river, modern Freddo river, on Sicily, Italy",Syracusan victory,Timoleon,"70,000","Plutarch:
5,000 infantry
1,000 cavalry
Diodorus Siculus:
12,000 total",L,V,5000,1000,,,,
Battle of the Elleporus,389 BC,"Stilaro river, Calabria",Syracusan Victory,Dionysius I of Syracuse,"17,000","23,000",L,V,23000,,,,,
Battle of the Eurymedon,469 or 466 BC,Eurymedon River,Delian League victory.,Cimon,200–350 ships,200 ships,L,V,,,,200,,
Battle of the Forward Defence Lines,"January 2008 – May 18, 2009",Northern Province,SLA victory,General officer,"7,000-17,000[1][2]","50,000:
53 Division
55 Division
56 Division
57 Division
58 Division
59 Division
61 Division",L,V,50000,,,,,
Battle of the Forward Defence Lines,"January 2008 – May 18, 2009",Northern Province,SLA victory,Sarath Fonseka,"7,000-17,000[1][2]","50,000:
53 Division
55 Division
56 Division
57 Division
58 Division
59 Division
61 Division",L,V,50000,,,,,
Battle of the Forward Defence Lines,"January 2008 – May 18, 2009",Northern Province,SLA victory,Jagath Jayasuriya,"7,000-17,000[1][2]","50,000:
53 Division
55 Division
56 Division
57 Division
58 Division
59 Division
61 Division",L,V,50000,,,,,
Battle of the Forward Defence Lines,"January 2008 – May 18, 2009",Northern Province,SLA victory,Shavendra Silva,"7,000-17,000[1][2]","50,000:
53 Division
55 Division
56 Division
57 Division
58 Division
59 Division
61 Division",L,V,50000,,,,,
Battle of the Forward Defence Lines,"January 2008 – May 18, 2009",Northern Province,SLA victory,Jagath Dias,"7,000-17,000[1][2]","50,000:
53 Division
55 Division
56 Division
57 Division
58 Division
59 Division
61 Division",L,V,50000,,,,,
Battle of the Forward Defence Lines,"January 2008 – May 18, 2009",Northern Province,SLA victory,Nandana Udawatta,"7,000-17,000[1][2]","50,000:
53 Division
55 Division
56 Division
57 Division
58 Division
59 Division
61 Division",L,V,50000,,,,,
Battle of the Frigidus,September 5 (0394-09-05)–6 394 (0394-09-07),near the Frigidus river (probably Vipava) (now western Slovenia),Theodosius gains Western Empire,Theodosius I,"35,000–50,000/ About the same as Eastern Romans","20,000–30,000 Romans
20,000 Goths[1]",L,V,45000,,,,,
Battle of the Frigidus,September 5 (0394-09-05)–6 394 (0394-09-07),near the Frigidus river (probably Vipava) (now western Slovenia),Theodosius gains Western Empire,Timasius,"35,000–50,000/ About the same as Eastern Romans","20,000–30,000 Romans
20,000 Goths[1]",L,V,45000,,,,,
Battle of the Frigidus,September 5 (0394-09-05)–6 394 (0394-09-07),near the Frigidus river (probably Vipava) (now western Slovenia),Theodosius gains Western Empire,Stilicho,"35,000–50,000/ About the same as Eastern Romans","20,000–30,000 Romans
20,000 Goths[1]",L,V,45000,,,,,
Battle of the Frigidus,September 5 (0394-09-05)–6 394 (0394-09-07),near the Frigidus river (probably Vipava) (now western Slovenia),Theodosius gains Western Empire,Alaric I,"35,000–50,000/ About the same as Eastern Romans","20,000–30,000 Romans
20,000 Goths[1]",L,V,45000,,,,,
Battle of the Golden Spurs,11 July 1302[1],"Kortrijk, County of Flanders
50°49′44″N 3°16′34″E﻿ / ﻿50.829°N 3.276°E﻿ / 50.829; 3.276Coordinates: 50°49′44″N 3°16′34″E﻿ / ﻿50.829°N 3.276°E﻿ / 50.829; 3.276",Flemish victory,William of Jülich,"1,000 Pikemen[2]
1,000 Crossbowmen[2]
3,500 infantry[2]
2,500 nobles & knights[2]","9,000 men-at-arms[2]
400 nobles[2]",L,V,9000,400,,,,
Battle of the Golden Spurs,11 July 1302[1],"Kortrijk, County of Flanders
50°49′44″N 3°16′34″E﻿ / ﻿50.829°N 3.276°E﻿ / 50.829; 3.276Coordinates: 50°49′44″N 3°16′34″E﻿ / ﻿50.829°N 3.276°E﻿ / 50.829; 3.276",Flemish victory,Guy of Namur,"1,000 Pikemen[2]
1,000 Crossbowmen[2]
3,500 infantry[2]
2,500 nobles & knights[2]","9,000 men-at-arms[2]
400 nobles[2]",L,V,9000,400,,,,
Battle of the Golden Spurs,11 July 1302[1],"Kortrijk, County of Flanders
50°49′44″N 3°16′34″E﻿ / ﻿50.829°N 3.276°E﻿ / 50.829; 3.276Coordinates: 50°49′44″N 3°16′34″E﻿ / ﻿50.829°N 3.276°E﻿ / 50.829; 3.276",Flemish victory,Pieter de Coninck,"1,000 Pikemen[2]
1,000 Crossbowmen[2]
3,500 infantry[2]
2,500 nobles & knights[2]","9,000 men-at-arms[2]
400 nobles[2]",L,V,9000,400,,,,
Battle of the Golden Spurs,11 July 1302[1],"Kortrijk, County of Flanders
50°49′44″N 3°16′34″E﻿ / ﻿50.829°N 3.276°E﻿ / 50.829; 3.276Coordinates: 50°49′44″N 3°16′34″E﻿ / ﻿50.829°N 3.276°E﻿ / 50.829; 3.276",Flemish victory,Jan Borluut,"1,000 Pikemen[2]
1,000 Crossbowmen[2]
3,500 infantry[2]
2,500 nobles & knights[2]","9,000 men-at-arms[2]
400 nobles[2]",L,V,9000,400,,,,
Battle of the Golden Spurs,11 July 1302[1],"Kortrijk, County of Flanders
50°49′44″N 3°16′34″E﻿ / ﻿50.829°N 3.276°E﻿ / 50.829; 3.276Coordinates: 50°49′44″N 3°16′34″E﻿ / ﻿50.829°N 3.276°E﻿ / 50.829; 3.276",Flemish victory,"John III, Lord of Renesse","1,000 Pikemen[2]
1,000 Crossbowmen[2]
3,500 infantry[2]
2,500 nobles & knights[2]","9,000 men-at-arms[2]
400 nobles[2]",L,V,9000,400,,,,
Battle of the Granicus,"May, 334 BC","Granicus River, Troad region, Hellespontine Phrygia, Achaemenid Empire (modern-day Biga Çayı, Turkey)",Macedonian victory,Alexander the Great,"10,000-20,000 cavalry[1]
5,000-20,000 Greek hoplite mercenaries[1]
Total: 20,000-40,000","32,000 infantry (12,000 Macedonians, 7,000 other Greeks, 5,000 mercenaries, 7,000 Odrysians, Triballians and Illyrians, and 1,000 archers) and 5,100 Cavalry (1,800 Macedonians, 1,800 Thessalians, 600 other Greeks, and 900 Thracians and Paeonians)
Total: 37,100",L,V,32000,5100,,,,
Battle of the Granicus,"May, 334 BC","Granicus River, Troad region, Hellespontine Phrygia, Achaemenid Empire (modern-day Biga Çayı, Turkey)",Macedonian victory,Parmenion,"10,000-20,000 cavalry[1]
5,000-20,000 Greek hoplite mercenaries[1]
Total: 20,000-40,000","32,000 infantry (12,000 Macedonians, 7,000 other Greeks, 5,000 mercenaries, 7,000 Odrysians, Triballians and Illyrians, and 1,000 archers) and 5,100 Cavalry (1,800 Macedonians, 1,800 Thessalians, 600 other Greeks, and 900 Thracians and Paeonians)
Total: 37,100",L,V,32000,5100,,,,
Battle of the Granicus,"May, 334 BC","Granicus River, Troad region, Hellespontine Phrygia, Achaemenid Empire (modern-day Biga Çayı, Turkey)",Macedonian victory,Cleitus the Black,"10,000-20,000 cavalry[1]
5,000-20,000 Greek hoplite mercenaries[1]
Total: 20,000-40,000","32,000 infantry (12,000 Macedonians, 7,000 other Greeks, 5,000 mercenaries, 7,000 Odrysians, Triballians and Illyrians, and 1,000 archers) and 5,100 Cavalry (1,800 Macedonians, 1,800 Thessalians, 600 other Greeks, and 900 Thracians and Paeonians)
Total: 37,100",L,V,32000,5100,,,,
Battle of the Granicus,"May, 334 BC","Granicus River, Troad region, Hellespontine Phrygia, Achaemenid Empire (modern-day Biga Çayı, Turkey)",Macedonian victory,Hephaestion,"10,000-20,000 cavalry[1]
5,000-20,000 Greek hoplite mercenaries[1]
Total: 20,000-40,000","32,000 infantry (12,000 Macedonians, 7,000 other Greeks, 5,000 mercenaries, 7,000 Odrysians, Triballians and Illyrians, and 1,000 archers) and 5,100 Cavalry (1,800 Macedonians, 1,800 Thessalians, 600 other Greeks, and 900 Thracians and Paeonians)
Total: 37,100",L,V,32000,5100,,,,
Battle of the Granicus,"May, 334 BC","Granicus River, Troad region, Hellespontine Phrygia, Achaemenid Empire (modern-day Biga Çayı, Turkey)",Macedonian victory,Calas (general),"10,000-20,000 cavalry[1]
5,000-20,000 Greek hoplite mercenaries[1]
Total: 20,000-40,000","32,000 infantry (12,000 Macedonians, 7,000 other Greeks, 5,000 mercenaries, 7,000 Odrysians, Triballians and Illyrians, and 1,000 archers) and 5,100 Cavalry (1,800 Macedonians, 1,800 Thessalians, 600 other Greeks, and 900 Thracians and Paeonians)
Total: 37,100",L,V,32000,5100,,,,
Battle of the Granicus,"May, 334 BC","Granicus River, Troad region, Hellespontine Phrygia, Achaemenid Empire (modern-day Biga Çayı, Turkey)",Macedonian victory,Hegelochus of Macedon,"10,000-20,000 cavalry[1]
5,000-20,000 Greek hoplite mercenaries[1]
Total: 20,000-40,000","32,000 infantry (12,000 Macedonians, 7,000 other Greeks, 5,000 mercenaries, 7,000 Odrysians, Triballians and Illyrians, and 1,000 archers) and 5,100 Cavalry (1,800 Macedonians, 1,800 Thessalians, 600 other Greeks, and 900 Thracians and Paeonians)
Total: 37,100",L,V,32000,5100,,,,
Battle of the Granicus,"May, 334 BC","Granicus River, Troad region, Hellespontine Phrygia, Achaemenid Empire (modern-day Biga Çayı, Turkey)",Macedonian victory,Ptolemy (son of Philip),"10,000-20,000 cavalry[1]
5,000-20,000 Greek hoplite mercenaries[1]
Total: 20,000-40,000","32,000 infantry (12,000 Macedonians, 7,000 other Greeks, 5,000 mercenaries, 7,000 Odrysians, Triballians and Illyrians, and 1,000 archers) and 5,100 Cavalry (1,800 Macedonians, 1,800 Thessalians, 600 other Greeks, and 900 Thracians and Paeonians)
Total: 37,100",L,V,32000,5100,,,,
Battle of the Hill of the Jews,"August, 1542","Hill of the Jews, Ethiopia",Portuguese victory,Cristóvão da Gama,Unknown,Unknown,L,V,1,,,,,
Battle of the Himera River (311 BC),311 BC,"At the mouth of the Salso river, near modern Licata on Sicily, Italy",Carthaginian victory,Hamilcar,Fewer troops (exact number unknown),"39,000 infantry,
1,000 Balearic slingers,
5,000 cavalry",L,V,40000,5000,,,,
Battle of the Hydaspes,May 326 BC,"Hydaspes River, modern-day Punjab Province, Pakistan","Greek victory, annexation of the Punjab[1][2]",Alexander the Great,"20,000,[6] 30,000[7] or 50,000[8] infantry,
2,000[6] to 4,000[7] cavalry,
200,[7] 130[8] (""likeliest"" according to Green),[9] or 85[10] war elephants,
1,000 chariots.[11]","40,000 infantry,
5,000[3] to 7,000[4] cavalry,
Asiatic contingents[5]",L,V,40000,6000,,,,
Battle of the Hydaspes,May 326 BC,"Hydaspes River, modern-day Punjab Province, Pakistan","Greek victory, annexation of the Punjab[1][2]",Craterus,"20,000,[6] 30,000[7] or 50,000[8] infantry,
2,000[6] to 4,000[7] cavalry,
200,[7] 130[8] (""likeliest"" according to Green),[9] or 85[10] war elephants,
1,000 chariots.[11]","40,000 infantry,
5,000[3] to 7,000[4] cavalry,
Asiatic contingents[5]",L,V,40000,6000,,,,
Battle of the Hydaspes,May 326 BC,"Hydaspes River, modern-day Punjab Province, Pakistan","Greek victory, annexation of the Punjab[1][2]",Coenus (general),"20,000,[6] 30,000[7] or 50,000[8] infantry,
2,000[6] to 4,000[7] cavalry,
200,[7] 130[8] (""likeliest"" according to Green),[9] or 85[10] war elephants,
1,000 chariots.[11]","40,000 infantry,
5,000[3] to 7,000[4] cavalry,
Asiatic contingents[5]",L,V,40000,6000,,,,
Battle of the Hydaspes,May 326 BC,"Hydaspes River, modern-day Punjab Province, Pakistan","Greek victory, annexation of the Punjab[1][2]",Hephaestion,"20,000,[6] 30,000[7] or 50,000[8] infantry,
2,000[6] to 4,000[7] cavalry,
200,[7] 130[8] (""likeliest"" according to Green),[9] or 85[10] war elephants,
1,000 chariots.[11]","40,000 infantry,
5,000[3] to 7,000[4] cavalry,
Asiatic contingents[5]",L,V,40000,6000,,,,
Battle of the Hydaspes,May 326 BC,"Hydaspes River, modern-day Punjab Province, Pakistan","Greek victory, annexation of the Punjab[1][2]",Ptolemy I Soter,"20,000,[6] 30,000[7] or 50,000[8] infantry,
2,000[6] to 4,000[7] cavalry,
200,[7] 130[8] (""likeliest"" according to Green),[9] or 85[10] war elephants,
1,000 chariots.[11]","40,000 infantry,
5,000[3] to 7,000[4] cavalry,
Asiatic contingents[5]",L,V,40000,6000,,,,
Battle of the Hydaspes,May 326 BC,"Hydaspes River, modern-day Punjab Province, Pakistan","Greek victory, annexation of the Punjab[1][2]",Perdiccas,"20,000,[6] 30,000[7] or 50,000[8] infantry,
2,000[6] to 4,000[7] cavalry,
200,[7] 130[8] (""likeliest"" according to Green),[9] or 85[10] war elephants,
1,000 chariots.[11]","40,000 infantry,
5,000[3] to 7,000[4] cavalry,
Asiatic contingents[5]",L,V,40000,6000,,,,
Battle of the Hydaspes,May 326 BC,"Hydaspes River, modern-day Punjab Province, Pakistan","Greek victory, annexation of the Punjab[1][2]",Seleucus I Nicator,"20,000,[6] 30,000[7] or 50,000[8] infantry,
2,000[6] to 4,000[7] cavalry,
200,[7] 130[8] (""likeliest"" according to Green),[9] or 85[10] war elephants,
1,000 chariots.[11]","40,000 infantry,
5,000[3] to 7,000[4] cavalry,
Asiatic contingents[5]",L,V,40000,6000,,,,
Battle of the Hydaspes,May 326 BC,"Hydaspes River, modern-day Punjab Province, Pakistan","Greek victory, annexation of the Punjab[1][2]",Lysimachus,"20,000,[6] 30,000[7] or 50,000[8] infantry,
2,000[6] to 4,000[7] cavalry,
200,[7] 130[8] (""likeliest"" according to Green),[9] or 85[10] war elephants,
1,000 chariots.[11]","40,000 infantry,
5,000[3] to 7,000[4] cavalry,
Asiatic contingents[5]",L,V,40000,6000,,,,
Battle of the Hydaspes,May 326 BC,"Hydaspes River, modern-day Punjab Province, Pakistan","Greek victory, annexation of the Punjab[1][2]",Demonicus of Pella,"20,000,[6] 30,000[7] or 50,000[8] infantry,
2,000[6] to 4,000[7] cavalry,
200,[7] 130[8] (""likeliest"" according to Green),[9] or 85[10] war elephants,
1,000 chariots.[11]","40,000 infantry,
5,000[3] to 7,000[4] cavalry,
Asiatic contingents[5]",L,V,40000,6000,,,,
Battle of the Hydaspes,May 326 BC,"Hydaspes River, modern-day Punjab Province, Pakistan","Greek victory, annexation of the Punjab[1][2]",Peucestas,"20,000,[6] 30,000[7] or 50,000[8] infantry,
2,000[6] to 4,000[7] cavalry,
200,[7] 130[8] (""likeliest"" according to Green),[9] or 85[10] war elephants,
1,000 chariots.[11]","40,000 infantry,
5,000[3] to 7,000[4] cavalry,
Asiatic contingents[5]",L,V,40000,6000,,,,
Battle of the Hydaspes,May 326 BC,"Hydaspes River, modern-day Punjab Province, Pakistan","Greek victory, annexation of the Punjab[1][2]",Taxiles,"20,000,[6] 30,000[7] or 50,000[8] infantry,
2,000[6] to 4,000[7] cavalry,
200,[7] 130[8] (""likeliest"" according to Green),[9] or 85[10] war elephants,
1,000 chariots.[11]","40,000 infantry,
5,000[3] to 7,000[4] cavalry,
Asiatic contingents[5]",L,V,40000,6000,,,,
